Open,High,Low,Close,Adj Close,Date
0.0659240918348937,0.07302081777896177,0.056607431927014194,0.05624914360332615,0.0562491328128164,2012-05-18
0.05074257212147738,0.050237666194676976,0.04276698453945197,0.04472492672290367,0.044724927975821165,2012-05-21
0.03996149883466295,0.04185106342115249,0.0370647216940956,0.036411032261704994,0.036411031639627285,2012-05-22
0.03655115836206653,0.03887340895485159,0.03822731948583929,0.03915489292528188,0.039154893186311025,2012-05-23
0.040896592782312516,0.04081297927503013,0.03936223574924246,0.041981066059326784,0.04198107168262837,2012-05-24
0.04075908112648957,0.04010271775671199,0.037535297116461176,0.03890794504688005,0.038907947590901125,2012-05-25
0.036853685054023685,0.036660658321983945,0.030725794256330506,0.03048429364705884,0.03048429532186244,2012-05-29
0.02920792368242639,0.030814618388169145,0.02853900631454572,0.028700785262433644,0.028700782427097997,2012-05-30
0.028795378223490736,0.031142435805492287,0.025687872252011697,0.032569628379397135,0.03256962652496825,2012-05-31
0.029730472171140304,0.029721902347893854,0.02723800088109942,0.027411167401113205,0.02741117123013522,2012-06-01
0.025082511058937162,0.02562421328900063,0.024608319045289588,0.02516120249434,0.025161200874271254,2012-06-04
0.02370737351777409,0.025924712154006734,0.02269833582748674,0.022335029360295085,0.02233502763144484,2012-06-05
0.021974697278297914,0.024312954040670236,0.02206167651478968,0.024914254615938165,0.024914250025370406,2012-06-06
0.02453245394417858,0.024804677561414405,0.023805570562549387,0.023542324284149714,0.023542321878774024,2012-06-07
0.023294828058838438,0.025924712154006734,0.024608319045289588,0.02570997672045492,0.025709970031513436,2012-06-08
0.02502750429831463,0.026771566433909953,0.025715553780352236,0.0254630288420531,0.02546302443610355,2012-06-11
0.025852584724719102,0.025952030706323743,0.02604772156101518,0.026533132826128437,0.026533134274358598,2012-06-12
0.026347635078855153,0.02685352209086101,0.026435257678070874,0.026176433242602944,0.02617643799959484,2012-06-13
0.0263201316985439,0.02745451461039216,0.02721031935275888,0.028975172375491097,0.028975172259210043,2012-06-14
0.028685369947979072,0.03231710750271865,0.029895369524961433,0.03369461083278375,0.033694609076154756,2012-06-15
0.032673265669911924,0.03772606102042333,0.032829542892805354,0.03753601471509161,0.03753601944430474,2012-06-18
0.037018705335891314,0.037999236122631334,0.036400380853058016,0.03890794504688005,0.038907947590901125,2012-06-19
0.038063807559052545,0.03731628794614914,0.03764601795011161,0.03805734970655091,0.03805735487182666,2012-06-20
0.03737623878847102,0.03887340895485159,0.03864253185152384,0.03871587563778949,0.03871587470842273,2012-06-21
0.03941144171990435,0.0414686141096764,0.04016498423198268,0.04203594452863806,0.04203596015603268,2012-06-22
0.04064906760524449,0.040293942412450025,0.038753252685174246,0.03931952833321569,0.0393195323390692,2012-06-25
0.04018151538568629,0.04144129034687829,0.041382939800695746,0.042173135468417354,0.04217313931161585,2012-06-26
0.039548953375727294,0.039966130205607985,0.03972208505824595,0.03978597962186483,0.03978598454667776,2012-06-27
0.03817381583456422,0.03802654946446727,0.0369539955807335,0.037398823775312305,0.03739882452824873,2012-06-28
0.038063807559052545,0.037480194049570155,0.0365664647433895,0.03668541937476246,0.03668542147173933,2012-06-29
0.03622112304406469,0.03676992732077094,0.0359851632076618,0.03577994556512205,0.035779945532751496,2012-07-02
0.035286029096415136,0.03597771014550174,0.03667718557703991,0.03695980648781993,0.03695981130385136,2012-07-03
0.03641364146051018,0.036496747008081844,0.037286168641108126,0.03770064488952652,0.03770064809008102,2012-07-05
0.03674367677851202,0.037234332289198084,0.037950509482145726,0.03841404929007639,0.03841404589309947,2012-07-06
0.03855885266745518,0.03991149310097394,0.039971213533599,0.03962134421393102,0.03962135064741055,2012-07-09
0.0394664484805269,0.038818771850217544,0.03767369947845214,0.03770064488952652,0.03770064809008102,2012-07-10
0.036853685054023685,0.03630552235234379,0.0359851632076618,0.03632871455773808,0.03632871994348464,2012-07-11
0.034708473847078675,0.035868435936233685,0.03612357084936444,0.035889697270245706,0.03588969621210537,2012-07-12
0.03564356779472824,0.034966944551696404,0.036012844736002324,0.03564274939184386,0.035642750616695466,2012-07-13
0.03415841673232009,0.033409823542993954,0.02950783340790574,0.028865415436868568,0.02886541632636524,2012-07-16
0.028602859807045244,0.0281920998915084,0.026573660040061835,0.028426398149376177,0.028426403101967847,2012-07-17
0.02813531283322046,0.030104356869851003,0.029341749517574282,0.031225137282264316,0.031225137361583062,2012-07-18
0.03116061647292591,0.03067803083706514,0.03067043119964944,0.03092331093455123,0.03092330854625982,2012-07-19
0.030033004108830863,0.03059607518011407,0.03091955967500249,0.03026478500331265,0.030264783456172818,2012-07-20
0.02761276434450656,0.02931213448410073,0.02895421868023027,0.030237345768657005,0.03023734447296162,2012-07-23
0.029537953754694812,0.030541443285961138,0.02920334715558332,0.029414189662983488,0.029414190737098354,2012-07-24
0.028355334629977233,0.030650712284748118,0.029147984098902256,0.03185622397884728,0.03185622346845885,2012-07-25
0.026595160255923178,0.02720865285002009,0.02541106224831812,0.025024011554560695,0.025024011211706186,2012-07-26
0.014053907349321312,0.017128341516689134,0.01309306724121475,0.016408285512150046,0.016408286060189063,2012-07-27
0.016281628697200137,0.01576244516372472,0.015169134349349085,0.014871725005926685,0.014871718760834506,2012-07-30
0.014548957703457363,0.013932143842333176,0.011238447080092931,0.010920564184996269,0.010920562966821597,2012-07-31
0.009405940991384767,0.00904223239768967,0.009107016915277558,0.00864316004356741,0.008643158881237373,2012-08-01
0.007398241440262701,0.007020706420560081,0.006283564381084059,0.006338321900981804,0.006338321065932892,2012-08-02
0.006270629076167648,0.010626671958709144,0.0065050113280965965,0.009219373504337977,0.009219377528672648,2012-08-03
0.009103409053694209,0.010599353406392141,0.010380335540671672,0.011496777645766836,0.011496776360765938,2012-08-06
0.011331135647306437,0.011418894344459425,0.008165866070546389,0.008204142756075013,0.008204140403349061,2012-08-07
