Date,Close/Last,Volume,Open,High,Low
05/10/2024,0.5029,N/A,0.5181,0.5056,0.5018
05/09/2024,0.5173,N/A,0.5216,0.5209,0.5164
05/08/2024,0.5219,N/A,0.525,0.5222,0.517
05/07/2024,0.5254,N/A,0.5387,0.5261,0.5194
05/06/2024,0.5387,N/A,0.5302,0.5441,0.5346
05/05/2024,0.5313,N/A,0.5278,0.5332,0.5287
05/04/2024,0.5275,N/A,0.5294,0.5307,0.5241
05/03/2024,0.5296,N/A,0.5221,0.5329,0.5275
05/02/2024,0.5126,N/A,0.4878,0.5198,0.5068
05/01/2024,0.5109,N/A,0.5034,0.5198,0.5076
04/30/2024,0.5036,N/A,0.5148,0.5039,0.4968
04/29/2024,0.5158,N/A,0.5037,0.5197,0.5085
04/28/2024,0.5068,N/A,0.5226,0.5142,0.5052
04/27/2024,0.5225,N/A,0.5188,0.5244,0.5176
04/26/2024,0.5196,N/A,0.5277,0.5264,0.5103
04/25/2024,0.528,N/A,0.5257,0.5295,0.5173
04/24/2024,0.5269,N/A,0.5466,0.5306,0.5205
04/23/2024,0.5468,N/A,0.5492,0.5477,0.541
04/22/2024,0.5494,N/A,0.5333,0.5574,0.5471
04/21/2024,0.5349,N/A,0.5269,0.5354,0.5225
04/20/2024,0.529,N/A,0.5078,0.5299,0.4987
04/19/2024,0.5129,N/A,0.4848,0.5143,0.4987
04/18/2024,0.4846,N/A,0.4974,0.5025,0.4677
04/17/2024,0.4974,N/A,0.4965,0.4992,0.4878
04/16/2024,0.4966,N/A,0.4976,0.5017,0.4771
04/15/2024,0.4881,N/A,0.498,0.4979,0.4863
04/14/2024,0.4985,N/A,0.4696,0.5045,0.4941
04/13/2024,0.4673,N/A,0.543,0.483,0.4643
04/12/2024,0.5426,N/A,0.6119,0.5473,0.529
04/11/2024,0.6111,N/A,0.6199,0.6111,0.6066
04/10/2024,0.6103,N/A,0.61562,0.61611,0.59581
04/09/2024,0.613,N/A,0.61467,0.64178,0.60158
04/08/2024,0.61273,N/A,0.59264,0.61684,0.61192
04/07/2024,0.59157,N/A,0.59497,0.59463,0.58867
04/06/2024,0.5943,N/A,0.58907,0.59785,0.59243
04/05/2024,0.58919,N/A,0.58766,0.59073,0.58529
04/04/2024,0.58311,N/A,0.57022,0.59508,0.57996
04/03/2024,0.56901,N/A,0.58499,0.57832,0.56568
04/02/2024,0.58458,N/A,0.59506,0.58792,0.56818
04/01/2024,0.61174,N/A,0.62911,0.63285,0.59538
03/31/2024,0.62744,N/A,0.62223,0.63285,0.62706
03/30/2024,0.62308,N/A,0.62539,0.62577,0.62052
03/29/2024,0.6244,N/A,0.62109,0.63167,0.62398
03/28/2024,0.62114,N/A,0.60948,0.62516,0.61963
03/27/2024,0.60873,N/A,0.63171,0.61576,0.60466
03/26/2024,0.63171,N/A,0.6437,0.63464,0.62881
03/25/2024,0.64424,N/A,0.63114,0.64649,0.63982
03/24/2024,0.63098,N/A,0.61548,0.63387,0.62853
03/23/2024,0.61663,N/A,0.6086,0.62171,0.6144
03/22/2024,0.6082,N/A,0.63083,0.61682,0.60438
03/21/2024,0.636,N/A,0.60951,0.6449,0.62353
03/20/2024,0.60677,N/A,0.59128,0.6136,0.60503
03/19/2024,0.58803,N/A,0.61452,0.59464,0.57988
03/15/2024,0.63673,N/A,0.67849,0.67515,0.62204
03/14/2024,0.63727,N/A,0.68486,0.67515,0.62204
03/13/2024,0.68429,N/A,0.69874,0.68944,0.681
03/12/2024,0.69901,N/A,0.68845,0.69928,0.68249
03/11/2024,0.69369,N/A,0.60834,0.73134,0.69161
03/10/2024,0.60802,N/A,0.62223,0.60928,0.58569
03/09/2024,0.62423,N/A,0.62664,0.62461,0.61943
03/08/2024,0.62683,N/A,0.62463,0.62902,0.61829
03/07/2024,0.62479,N/A,0.61871,0.63368,0.62337
08/10/2023,0.63566,N/A,0.64328,0.63567,0.6327
08/09/2023,0.63734,N/A,0.63785,0.64442,0.63706
08/08/2023,0.63938,N/A,0.62037,0.64668,0.63599
08/07/2023,0.62164,N/A,0.62839,0.62488,0.6177
08/06/2023,0.62568,N/A,0.6336,0.62976,0.62162
08/05/2023,0.63494,N/A,0.62355,0.63579,0.6271
08/04/2023,0.62261,N/A,0.66477,0.63571,0.61207
08/03/2023,0.66395,N/A,0.68261,0.66736,0.66146
08/02/2023,0.68178,N/A,0.70041,0.6874,0.681
08/01/2023,0.7008,N/A,0.68797,0.70763,0.69947
07/31/2023,0.68803,N/A,0.70587,0.69765,0.67982
07/30/2023,0.70604,N/A,0.71015,0.71143,0.70264
07/29/2023,0.71183,N/A,0.71412,0.71295,0.71007
07/28/2023,0.71128,N/A,0.71439,0.71295,0.71007
07/27/2023,0.71373,N/A,0.71781,0.71841,0.71165
07/26/2023,0.71861,N/A,0.7113,0.72158,0.70819
07/25/2023,0.71145,N/A,0.69638,0.71395,0.70158
07/24/2023,0.69571,N/A,0.72828,0.70271,0.69032
07/23/2023,0.72807,N/A,0.73495,0.74234,0.7258
07/22/2023,0.73687,N/A,0.77454,0.7374,0.7161
07/21/2023,0.77654,N/A,0.7935,0.77785,0.76595
07/20/2023,0.79318,N/A,0.83206,0.7985,0.78523
07/19/2023,0.8322,N/A,0.79767,0.84823,0.81656
07/18/2023,0.80231,N/A,0.7382,0.81745,0.77167
07/17/2023,0.73762,N/A,0.75721,0.74817,0.7346
07/16/2023,0.75581,N/A,0.71156,0.75911,0.74229
07/15/2023,0.71343,N/A,0.72023,0.72638,0.70526
07/14/2023,0.72261,N/A,0.7832,0.72975,0.69376
07/13/2023,0.77365,N/A,0.47207,0.82394,0.72899
07/12/2023,0.47189,N/A,0.4753,0.47272,0.4696
07/11/2023,0.47518,N/A,0.47626,0.47599,0.47322
07/10/2023,0.47599,N/A,0.46582,0.47815,0.4744
07/09/2023,0.46559,N/A,0.47049,0.46909,0.46378
07/08/2023,0.47079,N/A,0.46692,0.47169,0.46957
07/07/2023,0.46691,N/A,0.46879,0.4686,0.4663
07/06/2023,0.46919,N/A,0.47818,0.46947,0.45856
07/05/2023,0.47863,N/A,0.49165,0.47897,0.47376
07/04/2023,0.49169,N/A,0.49273,0.49186,0.48704
07/03/2023,0.49188,N/A,0.48243,0.49259,0.48625
07/02/2023,0.48159,N/A,0.49273,0.48642,0.47974
07/01/2023,0.49249,N/A,0.46911,0.49556,0.47003
06/30/2023,0.46871,N/A,0.47932,0.47304,0.46484
06/29/2023,0.47813,N/A,0.46732,0.4798,0.46843
06/28/2023,0.4688,N/A,0.48232,0.46927,0.46149
06/27/2023,0.48251,N/A,0.48248,0.48428,0.47902
06/26/2023,0.48199,N/A,0.48444,0.48307,0.4765
06/25/2023,0.48407,N/A,0.48642,0.49161,0.48269
06/24/2023,0.48974,N/A,0.49317,0.48974,0.48312
06/23/2023,0.49289,N/A,0.4974,0.496,0.48937
06/22/2023,0.4999,N/A,0.51921,0.50013,0.49266
06/21/2023,0.51765,N/A,0.49693,0.527,0.49832
06/20/2023,0.49716,N/A,0.49251,0.49937,0.4893
06/19/2023,0.49078,N/A,0.49145,0.49634,0.4896
06/18/2023,0.48976,N/A,0.48109,0.49229,0.48263
06/17/2023,0.48111,N/A,0.4718,0.48308,0.4754
06/16/2023,0.47181,N/A,0.48009,0.47608,0.46953
06/15/2023,0.4817,N/A,0.48217,0.48194,0.47524
06/14/2023,0.48225,N/A,0.5139,0.4842,0.47661
06/13/2023,0.51359,N/A,0.5259,0.52028,0.51063
06/12/2023,0.52727,N/A,0.51405,0.52795,0.51986
06/11/2023,0.51235,N/A,0.50593,0.52295,0.50913
06/10/2023,0.50598,N/A,0.52251,0.50911,0.50378
06/09/2023,0.5238,N/A,0.52432,0.53845,0.52109
06/08/2023,0.52551,N/A,0.5177,0.5263,0.52249
06/07/2023,0.5186,N/A,0.52742,0.52189,0.51572
06/06/2023,0.5278,N/A,0.50652,0.53168,0.52402
06/05/2023,0.50491,N/A,0.53056,0.51161,0.5026
06/04/2023,0.5292,N/A,0.52164,0.54246,0.52862
06/03/2023,0.52153,N/A,0.5235,0.52311,0.51531
06/02/2023,0.52332,N/A,0.51598,0.52468,0.51976
06/01/2023,0.51619,N/A,0.5082,0.51679,0.50413
05/31/2023,0.50778,N/A,0.52725,0.51678,0.5032
05/30/2023,0.52607,N/A,0.4972,0.52741,0.51659
05/29/2023,0.49751,N/A,0.48092,0.4978,0.48963
05/28/2023,0.48208,N/A,0.47327,0.48554,0.48028
05/27/2023,0.47333,N/A,0.47327,0.47372,0.47001
05/26/2023,0.46924,N/A,0.46416,0.4698,0.4658
05/25/2023,0.4639,N/A,0.4532,0.46708,0.4525
05/24/2023,0.45251,N/A,0.4578,0.45379,0.4438
05/23/2023,0.45644,N/A,0.4652,0.4651,0.45521
05/22/2023,0.46575,N/A,0.45553,0.46671,0.4602
05/21/2023,0.45631,N/A,0.46768,0.45989,0.45092
05/20/2023,0.46791,N/A,0.46429,0.47025,0.4677
05/19/2023,0.46463,N/A,0.46639,0.46844,0.4636
05/18/2023,0.46588,N/A,0.44666,0.46785,0.4574
05/17/2023,0.44768,N/A,0.45472,0.44854,0.44308
05/16/2023,0.4586,N/A,0.42431,0.46112,0.44037
05/15/2023,0.42429,N/A,0.42782,0.42811,0.42097
05/14/2023,0.42802,N/A,0.4246,0.42899,0.42161
05/13/2023,0.42619,N/A,0.42622,0.42693,0.42183
05/12/2023,0.42701,N/A,0.41778,0.43048,0.42582
05/11/2023,0.41793,N/A,0.42842,0.42235,0.41665
05/10/2023,0.42883,N/A,0.42864,0.43042,0.42599
05/09/2023,0.43003,N/A,0.4236,0.43368,0.42753
05/08/2023,0.42317,N/A,0.43812,0.42871,0.42277
05/07/2023,0.43803,N/A,0.45549,0.451,0.42637
05/06/2023,0.4557,N/A,0.46302,0.4599,0.45481
05/05/2023,0.46271,N/A,0.46349,0.46907,0.4625
05/04/2023,0.46357,N/A,0.46412,0.46482,0.46059
05/03/2023,0.46282,N/A,0.46208,0.46371,0.46014
05/02/2023,0.46221,N/A,0.46389,0.46492,0.46031
05/01/2023,0.46286,N/A,0.46488,0.46502,0.45881
04/30/2023,0.46479,N/A,0.47431,0.4723,0.46043
04/29/2023,0.47488,N/A,0.4806,0.478,0.47369
04/28/2023,0.4805,N/A,0.46784,0.48595,0.47759
04/27/2023,0.46752,N/A,0.46237,0.46803,0.46381
04/26/2023,0.46424,N/A,0.46679,0.46962,0.45983
04/25/2023,0.46738,N/A,0.45942,0.47109,0.4658
04/24/2023,0.45768,N/A,0.4674,0.46255,0.4568
04/23/2023,0.47068,N/A,0.46537,0.48419,0.46281
04/22/2023,0.46644,N/A,0.44864,0.47191,0.46281
04/21/2023,0.45178,N/A,0.47153,0.45197,0.44567
04/20/2023,0.47586,N/A,0.49001,0.47702,0.46981
04/19/2023,0.4942,N/A,0.52585,0.4957,0.48689
04/18/2023,0.52623,N/A,0.51257,0.53706,0.524
04/17/2023,0.51261,N/A,0.51309,0.51314,0.50946
04/16/2023,0.51357,N/A,0.51606,0.52091,0.50958
04/15/2023,0.5173,N/A,0.51921,0.5241,0.51634
04/14/2023,0.51902,N/A,0.52098,0.5236,0.51715
04/13/2023,0.5214,N/A,0.50506,0.52357,0.51119
04/12/2023,0.50517,N/A,0.50792,0.50661,0.50141
04/11/2023,0.50742,N/A,0.5157,0.51782,0.50341
04/10/2023,0.51542,N/A,0.50429,0.51791,0.51212
04/09/2023,0.5035,N/A,0.50629,0.50714,0.50018
04/08/2023,0.5066,N/A,0.5117,0.50902,0.50461
04/07/2023,0.51278,N/A,0.50216,0.51294,0.50708
04/06/2023,0.50191,N/A,0.50301,0.50384,0.49805
04/05/2023,0.5023,N/A,0.50593,0.50559,0.49551
04/04/2023,0.50551,N/A,0.4951,0.50711,0.49873
04/03/2023,0.49494,N/A,0.51214,0.49803,0.48738
04/02/2023,0.51235,N/A,0.51269,0.52447,0.50443
04/01/2023,0.50971,N/A,0.53799,0.53792,0.49849
03/31/2023,0.53181,N/A,0.53321,0.53792,0.53169
03/30/2023,0.53306,N/A,0.5335,0.53679,0.52809
03/29/2023,0.53491,N/A,0.53591,0.55144,0.52498
03/28/2023,0.53385,N/A,0.47359,0.53775,0.51446
03/27/2023,0.47411,N/A,0.45381,0.4831,0.4685
03/26/2023,0.45421,N/A,0.44869,0.4566,0.44258
03/25/2023,0.44827,N/A,0.42631,0.45103,0.44066
03/24/2023,0.42863,N/A,0.43343,0.4311,0.42263
03/23/2023,0.43432,N/A,0.4185,0.44384,0.43147
03/22/2023,0.4182,N/A,0.45861,0.42575,0.41183
03/21/2023,0.46006,N/A,0.3818,0.4747,0.45194
03/20/2023,0.38101,N/A,0.38078,0.38397,0.37295
03/19/2023,0.38056,N/A,0.37719,0.39114,0.38056
03/18/2023,0.37733,N/A,0.38355,0.3774,0.37371
03/17/2023,0.38422,N/A,0.36879,0.38907,0.37677
03/16/2023,0.36832,N/A,0.36208,0.3693,0.36218
03/15/2023,0.36287,N/A,0.37399,0.36287,0.35656
03/14/2023,0.3738,N/A,0.37089,0.37471,0.36919
03/13/2023,0.37013,N/A,0.36642,0.37233,0.36892
03/12/2023,0.3662,N/A,0.36311,0.37579,0.3659
03/11/2023,0.36261,N/A,0.36788,0.3654,0.36193
03/10/2023,0.36798,N/A,0.37127,0.37374,0.36598
03/09/2023,0.37321,N/A,0.3863,0.37493,0.36549
03/08/2023,0.38757,N/A,0.38048,0.39332,0.38596
03/07/2023,0.38034,N/A,0.36855,0.38546,0.37661
03/06/2023,0.36861,N/A,0.36392,0.37084,0.36698
03/05/2023,0.36442,N/A,0.37485,0.36957,0.36072
03/04/2023,0.37455,N/A,0.37582,0.3772,0.37147
03/03/2023,0.37518,N/A,0.36532,0.37974,0.37479
03/02/2023,0.36611,N/A,0.37951,0.37803,0.35553
03/01/2023,0.37878,N/A,0.38005,0.38441,0.37748
02/28/2023,0.37977,N/A,0.3769,0.37977,0.3728
02/27/2023,0.37635,N/A,0.37649,0.37914,0.37208
02/26/2023,0.37598,N/A,0.3778,0.37827,0.37556
02/25/2023,0.3775,N/A,0.3777,0.37861,0.37666
02/24/2023,0.37749,N/A,0.38988,0.37899,0.37602
02/23/2023,0.39052,N/A,0.39683,0.39079,0.38761
02/22/2023,0.39648,N/A,0.39023,0.39699,0.39028
02/21/2023,0.38962,N/A,0.39578,0.3926,0.38318
02/20/2023,0.3956,N/A,0.38961,0.39878,0.39389
02/19/2023,0.38967,N/A,0.3924,0.39019,0.37802
02/18/2023,0.39213,N/A,0.39431,0.39558,0.38929
02/17/2023,0.39432,N/A,0.39018,0.39599,0.39353
02/16/2023,0.3895,N/A,0.40107,0.39077,0.38107
02/15/2023,0.38154,N/A,0.36723,0.38361,0.37658
02/14/2023,0.38253,N/A,0.36641,0.38253,0.37658
02/13/2023,0.36649,N/A,0.37259,0.37054,0.36462
02/12/2023,0.37249,N/A,0.38116,0.37807,0.36695
02/11/2023,0.3803,N/A,0.38295,0.38359,0.38029
02/10/2023,0.38281,N/A,0.38308,0.3837,0.38021
02/09/2023,0.38343,N/A,0.39225,0.38769,0.3808
02/08/2023,0.39209,N/A,0.40017,0.39929,0.38733
02/07/2023,0.40018,N/A,0.39487,0.4057,0.40018
02/06/2023,0.39451,N/A,0.39925,0.39526,0.39025
02/05/2023,0.41049,N/A,0.40919,0.41168,0.40722
02/04/2023,0.40957,N/A,0.4086,0.41168,0.40722
02/03/2023,0.40792,N/A,0.4114,0.41219,0.40792
02/02/2023,0.411,N/A,0.41391,0.41177,0.40641
02/01/2023,0.41418,N/A,0.40471,0.41709,0.41022
01/31/2023,0.40469,N/A,0.39091,0.40638,0.40088
01/30/2023,0.3913,N/A,0.41395,0.39409,0.38837
01/29/2023,0.41106,N/A,0.4109,0.41391,0.4066
01/28/2023,0.41001,N/A,0.41061,0.41384,0.4066
01/27/2023,0.41194,N/A,0.40379,0.41598,0.40894
01/26/2023,0.40416,N/A,0.41102,0.41043,0.39916
01/25/2023,0.41377,N/A,0.40441,0.41778,0.41018
01/24/2023,0.40708,N/A,0.42459,0.40785,0.39782
01/23/2023,0.42113,N/A,0.40509,0.42541,0.41992
01/22/2023,0.40462,N/A,0.40467,0.41178,0.39983
01/21/2023,0.40541,N/A,0.41001,0.40617,0.40033
01/20/2023,0.41027,N/A,0.39046,0.41391,0.40642
01/19/2023,0.38918,N/A,0.38104,0.39347,0.38868
01/18/2023,0.3808,N/A,0.38697,0.38141,0.3767
01/17/2023,0.38677,N/A,0.38481,0.3923,0.38531
01/16/2023,0.38461,N/A,0.40197,0.38869,0.37951
01/15/2023,0.40189,N/A,0.38929,0.40627,0.38425
01/14/2023,0.38898,N/A,0.40057,0.39675,0.38577
01/13/2023,0.40079,N/A,0.378,0.40507,0.38509
01/12/2023,0.37785,N/A,0.37689,0.37977,0.37061
01/11/2023,0.37769,N/A,0.36647,0.37941,0.37078
01/10/2023,0.36308,N/A,0.34794,0.36308,0.34775
01/09/2023,0.34751,N/A,0.35179,0.35219,0.34338
01/08/2023,0.35214,N/A,0.34001,0.35447,0.34379
01/07/2023,0.34003,N/A,0.34281,0.3449,0.33813
01/06/2023,0.34281,N/A,0.33629,0.34533,0.34234
01/05/2023,0.33638,N/A,0.3473,0.34066,0.33581
01/04/2023,0.34751,N/A,0.34738,0.34869,0.34408
01/03/2023,0.34841,N/A,0.34352,0.35147,0.34223
01/02/2023,0.34428,N/A,0.32807,0.3482,0.34192
01/01/2023,0.32701,N/A,0.33634,0.33939,0.31516
12/31/2022,0.33723,N/A,0.34072,0.33903,0.3371
12/30/2022,0.34061,N/A,0.33861,0.34518,0.34011
12/29/2022,0.33839,N/A,0.34546,0.34457,0.33422
12/28/2022,0.34407,N/A,0.36252,0.3577,0.34244
12/27/2022,0.36283,N/A,0.36042,0.36861,0.35866
12/26/2022,0.36009,N/A,0.34993,0.36751,0.35885
12/25/2022,0.35012,N/A,0.34919,0.35038,0.3456
12/24/2022,0.34891,N/A,0.35318,0.3518,0.34842
12/23/2022,0.35315,N/A,0.34966,0.3543,0.35218
12/22/2022,0.35,N/A,0.34329,0.3502,0.34688
12/21/2022,0.34388,N/A,0.33876,0.34706,0.34178
12/20/2022,0.34094,N/A,0.33899,0.35035,0.33843
12/19/2022,0.34378,N/A,0.34125,0.34378,0.33597
12/18/2022,0.3423,N/A,0.35342,0.3529,0.33878
12/17/2022,0.35361,N/A,0.35327,0.35522,0.35142
12/16/2022,0.35586,N/A,0.37674,0.35609,0.3497
12/15/2022,0.37708,N/A,0.38103,0.37896,0.37626
12/14/2022,0.38052,N/A,0.39169,0.38658,0.37748
12/13/2022,0.39138,N/A,0.38279,0.39527,0.38982
12/12/2022,0.38245,N/A,0.37428,0.38796,0.37858
12/11/2022,0.3745,N/A,0.38781,0.38278,0.37149
12/10/2022,0.38771,N/A,0.38712,0.38849,0.3863
12/09/2022,0.38711,N/A,0.39039,0.38896,0.38701
12/08/2022,0.39051,N/A,0.38676,0.39502,0.39016
12/07/2022,0.387,N/A,0.3872,0.39104,0.38316
12/06/2022,0.38678,N/A,0.383,0.39246,0.38477
12/05/2022,0.38271,N/A,0.39424,0.39069,0.38143
12/04/2022,0.39307,N/A,0.39091,0.3939,0.389
12/03/2022,0.39201,N/A,0.38929,0.39643,0.39111
12/02/2022,0.39197,N/A,0.38698,0.39643,0.39111
12/01/2022,0.3864,N/A,0.4026,0.3974,0.38392
11/30/2022,0.40239,N/A,0.40209,0.40917,0.39971
11/29/2022,0.40171,N/A,0.3841,0.40869,0.39679
11/28/2022,0.39124,N/A,0.38299,0.39197,0.38329
11/27/2022,0.38179,N/A,0.40102,0.399,0.37427
11/26/2022,0.40159,N/A,0.40821,0.40294,0.39541
11/25/2022,0.4076,N/A,0.39687,0.41438,0.40339
11/24/2022,0.39521,N/A,0.3824,0.40198,0.38941
11/23/2022,0.3828,N/A,0.37768,0.38386,0.3782
11/22/2022,0.37797,N/A,0.35803,0.37876,0.36822
11/21/2022,0.3597,N/A,0.35776,0.36703,0.35542
11/20/2022,0.38626,N/A,0.38166,0.39598,0.38387
11/18/2022,0.38191,N/A,0.38239,0.38487,0.37519
11/17/2022,0.38238,N/A,0.37321,0.38619,0.36936
11/16/2022,0.37348,N/A,0.38725,0.39098,0.36229
11/15/2022,0.38394,N/A,0.36873,0.38928,0.37923
11/14/2022,0.37173,N/A,0.33078,0.38698,0.36701
11/13/2022,0.32619,N/A,0.36703,0.34817,0.32185
11/12/2022,0.36559,N/A,0.37537,0.36922,0.36182
11/11/2022,0.37166,N/A,0.3789,0.38431,0.37019
11/10/2022,0.38166,N/A,0.3596,0.39895,0.37579
11/09/2022,0.35657,N/A,0.38742,0.35777,0.33066
11/08/2022,0.38784,N/A,0.43306,0.4108,0.38005
11/07/2022,0.43399,N/A,0.47354,0.46679,0.42677
11/06/2022,0.4732,N/A,0.49082,0.47591,0.46906
11/05/2022,0.49043,N/A,0.49887,0.49444,0.48724
11/04/2022,0.49755,N/A,0.45724,0.5096,0.49509
11/03/2022,0.45674,N/A,0.45573,0.45793,0.45335
11/02/2022,0.45651,N/A,0.4615,0.45842,0.4489
11/01/2022,0.46206,N/A,0.45978,0.46582,0.45801
10/31/2022,0.45868,N/A,0.4558,0.46434,0.45741
10/30/2022,0.45595,N/A,0.46782,0.4604,0.44851
10/29/2022,0.46746,N/A,0.47328,0.47307,0.46649
10/28/2022,0.47312,N/A,0.46313,0.47452,0.47003
10/27/2022,0.46422,N/A,0.47342,0.46679,0.46036
10/26/2022,0.47467,N/A,0.46144,0.48183,0.46831
10/25/2022,0.46175,N/A,0.44807,0.46267,0.4569
10/24/2022,0.4479,N/A,0.45637,0.45666,0.44372
10/23/2022,0.45698,N/A,0.46051,0.47233,0.45688
10/22/2022,0.46118,N/A,0.45945,0.46583,0.45818
10/21/2022,0.45793,N/A,0.4474,0.4627,0.45633
10/20/2022,0.44827,N/A,0.45628,0.45082,0.44201
10/19/2022,0.4565,N/A,0.46241,0.46316,0.4503
10/18/2022,0.46318,N/A,0.47693,0.4666,0.45823
10/17/2022,0.47695,N/A,0.46859,0.48406,0.47171
10/16/2022,0.46792,N/A,0.48399,0.47663,0.46295
10/15/2022,0.48409,N/A,0.48792,0.48727,0.48165
10/14/2022,0.4878,N/A,0.50175,0.48994,0.484
10/13/2022,0.50196,N/A,0.47309,0.50659,0.47844
10/12/2022,0.47283,N/A,0.48601,0.48939,0.46677
10/11/2022,0.48592,N/A,0.49309,0.4904,0.48218
10/10/2022,0.49266,N/A,0.5312,0.49878,0.48593
10/09/2022,0.53029,N/A,0.51013,0.53788,0.52904
10/08/2022,0.51129,N/A,0.52565,0.51717,0.50641
10/07/2022,0.52485,N/A,0.48937,0.52631,0.51517
10/06/2022,0.48962,N/A,0.49548,0.49482,0.4824
10/05/2022,0.49638,N/A,0.47399,0.49837,0.48851
10/04/2022,0.47561,N/A,0.45307,0.47991,0.47229
10/03/2022,0.45386,N/A,0.449,0.46253,0.45206
10/02/2022,0.44824,N/A,0.47518,0.45467,0.44634
10/01/2022,0.47423,N/A,0.47485,0.47744,0.47335
09/30/2022,0.47668,N/A,0.48011,0.48099,0.46765
09/29/2022,0.47906,N/A,0.44168,0.48726,0.47238
09/28/2022,0.44148,N/A,0.42602,0.45151,0.43715
09/27/2022,0.42412,N/A,0.47629,0.45002,0.4189
09/26/2022,0.47673,N/A,0.4824,0.48078,0.46497
09/25/2022,0.48215,N/A,0.48572,0.50156,0.47858
09/24/2022,0.48445,N/A,0.50107,0.49063,0.47615
09/23/2022,0.50013,N/A,0.53856,0.51383,0.49704
09/22/2022,0.54348,N/A,0.40222,0.54546,0.47753
09/21/2022,0.40213,N/A,0.40472,0.40469,0.39402
09/20/2022,0.40452,N/A,0.3729,0.41498,0.4037
09/19/2022,0.3729,N/A,0.34496,0.38978,0.37101
09/18/2022,0.34491,N/A,0.36839,0.36484,0.3403
09/17/2022,0.36787,N/A,0.35019,0.37668,0.36567
09/16/2022,0.35004,N/A,0.3271,0.35524,0.34869
09/15/2022,0.32615,N/A,0.33561,0.32787,0.3219
09/14/2022,0.33557,N/A,0.33554,0.34221,0.33281
09/13/2022,0.33564,N/A,0.35298,0.33571,0.33153
09/12/2022,0.35223,N/A,0.3497,0.36019,0.35124
09/11/2022,0.34899,N/A,0.35617,0.35793,0.348
09/10/2022,0.35542,N/A,0.35482,0.35899,0.35485
09/09/2022,0.35662,N/A,0.34477,0.35874,0.35225
09/08/2022,0.3454,N/A,0.33219,0.34608,0.33946
09/07/2022,0.33197,N/A,0.31837,0.33735,0.33081
09/06/2022,0.3181,N/A,0.33393,0.32313,0.31367
09/05/2022,0.33361,N/A,0.33037,0.34304,0.33097
09/04/2022,0.33066,N/A,0.33038,0.3332,0.33033
09/03/2022,0.33001,N/A,0.3283,0.33128,0.32917
09/02/2022,0.32819,N/A,0.33122,0.33356,0.32771
09/01/2022,0.33126,N/A,0.32375,0.33345,0.32816
08/31/2022,0.32348,N/A,0.33217,0.3292,0.32264
08/30/2022,0.33181,N/A,0.33,0.33262,0.32668
08/29/2022,0.32917,N/A,0.32336,0.33403,0.32847
08/28/2022,0.32324,N/A,0.33428,0.32499,0.31888
08/27/2022,0.33442,N/A,0.33662,0.33614,0.33241
08/26/2022,0.33659,N/A,0.34743,0.34365,0.3327
08/25/2022,0.34699,N/A,0.34139,0.35014,0.34366
08/24/2022,0.34502,N/A,0.33972,0.35014,0.34366
08/23/2022,0.33972,N/A,0.33878,0.34752,0.33903
08/22/2022,0.3395,N/A,0.33709,0.34464,0.33921
08/21/2022,0.34437,N/A,0.3417,0.34702,0.33552
08/20/2022,0.33643,N/A,0.34003,0.33994,0.33552
08/19/2022,0.33919,N/A,0.36088,0.34088,0.33443
08/18/2022,0.36079,N/A,0.37407,0.37031,0.35981
08/17/2022,0.37372,N/A,0.38715,0.38112,0.37298
08/16/2022,0.38652,N/A,0.37159,0.39182,0.37691
08/15/2022,0.37201,N/A,0.38247,0.37721,0.36679
08/14/2022,0.3815,N/A,0.38368,0.38491,0.37431
08/13/2022,0.38439,N/A,0.3808,0.38834,0.37673
08/12/2022,0.38131,N/A,0.37635,0.3819,0.37817
08/11/2022,0.37721,N/A,0.38003,0.3805,0.37471
08/10/2022,0.38128,N/A,0.36252,0.38554,0.37943
08/09/2022,0.36154,N/A,0.37621,0.3676,0.35862
08/08/2022,0.37679,N/A,0.37267,0.37998,0.37464
08/07/2022,0.37329,N/A,0.37164,0.37444,0.3714
08/06/2022,0.3716,N/A,0.37536,0.37257,0.36819
08/05/2022,0.37389,N/A,0.3742,0.3776,0.37348
08/04/2022,0.37587,N/A,0.37113,0.37591,0.37006
08/03/2022,0.3712,N/A,0.36773,0.37438,0.36915
08/02/2022,0.36763,N/A,0.37088,0.37187,0.36322
08/01/2022,0.37086,N/A,0.38145,0.39344,0.36702
07/31/2022,0.38046,N/A,0.38855,0.38579,0.37842
07/30/2022,0.38777,N/A,0.36678,0.39376,0.38644
07/29/2022,0.36671,N/A,0.37571,0.3714,0.36481
07/28/2022,0.37623,N/A,0.35882,0.37659,0.36833
07/27/2022,0.35915,N/A,0.3308,0.3617,0.3552
07/26/2022,0.3306,N/A,0.33407,0.3395,0.33044
07/25/2022,0.33331,N/A,0.34605,0.33728,0.33043
07/24/2022,0.34534,N/A,0.3566,0.36011,0.34529
07/23/2022,0.35692,N/A,0.35847,0.36321,0.35681
07/22/2022,0.35971,N/A,0.3634,0.3604,0.3561
07/21/2022,0.36282,N/A,0.35566,0.36904,0.36189
07/20/2022,0.35608,N/A,0.3769,0.36692,0.35248
07/19/2022,0.37706,N/A,0.35505,0.37886,0.36777
07/18/2022,0.35543,N/A,0.35623,0.36911,0.35543
07/17/2022,0.35599,N/A,0.35299,0.35935,0.34307
