Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-21 00:00:00+00:00,3758.920654296875,3856.76708984375,3705.353759765625,3763.371337890625,42611467663,0.0,0.0
2025-07-22 00:00:00+00:00,3762.882080078125,3798.100341796875,3624.140380859375,3749.1455078125,45248868820,0.0,0.0
2025-07-23 00:00:00+00:00,3749.238525390625,3765.0263671875,3532.8564453125,3629.70361328125,41283228953,0.0,0.0
2025-07-24 00:00:00+00:00,3629.731689453125,3771.381591796875,3514.999267578125,3708.005615234375,40377960354,0.0,0.0
2025-07-25 00:00:00+00:00,3708.005615234375,3744.820068359375,3579.962890625,3727.266845703125,42264509577,0.0,0.0
2025-07-26 00:00:00+00:00,3727.2373046875,3789.789794921875,3702.774169921875,3741.39599609375,24635287361,0.0,0.0
2025-07-27 00:00:00+00:00,3741.25732421875,3876.93359375,3733.681640625,3875.24658203125,28897450394,0.0,0.0
2025-07-28 00:00:00+00:00,3875.255859375,3940.652099609375,3756.515869140625,3787.42578125,35831336149,0.0,0.0
2025-07-29 00:00:00+00:00,3788.319580078125,3883.997802734375,3716.88330078125,3793.454833984375,35540435995,0.0,0.0
2025-07-30 00:00:00+00:00,3793.58251953125,3832.884033203125,3683.14453125,3808.20166015625,34392494235,0.0,0.0
2025-07-31 00:00:00+00:00,3808.24609375,3877.47021484375,3685.004150390625,3696.707763671875,32839839444,0.0,0.0
2025-08-01 00:00:00+00:00,3696.144287109375,3722.585693359375,3432.3798828125,3488.365966796875,46261558200,0.0,0.0
2025-08-02 00:00:00+00:00,3487.956787109375,3535.558837890625,3370.943115234375,3392.7412109375,30165065282,0.0,0.0
2025-08-03 00:00:00+00:00,3392.744384765625,3520.831298828125,3357.93896484375,3497.379150390625,19363593865,0.0,0.0
2025-08-04 00:00:00+00:00,3497.613037109375,3734.9775390625,3491.554931640625,3718.986083984375,30905749658,0.0,0.0
2025-08-05 00:00:00+00:00,3719.81787109375,3720.656494140625,3547.62109375,3611.8994140625,32778742296,0.0,0.0
2025-08-06 00:00:00+00:00,3612.038818359375,3698.124755859375,3567.095947265625,3683.920654296875,26924415763,0.0,0.0
2025-08-07 00:00:00+00:00,3684.06201171875,3926.204345703125,3650.365966796875,3914.325927734375,38627826066,0.0,0.0
2025-08-08 00:00:00+00:00,3914.110595703125,4068.84765625,3882.443115234375,4009.848876953125,45460293892,0.0,0.0
2025-08-09 00:00:00+00:00,4009.150634765625,4323.76123046875,4007.709228515625,4263.59912109375,45279715746,0.0,0.0
2025-08-10 00:00:00+00:00,4263.552734375,4332.21044921875,4163.9404296875,4254.2177734375,36173931367,0.0,0.0
2025-08-11 00:00:00+00:00,4254.2314453125,4362.0927734375,4168.875,4226.966796875,49989853803,0.0,0.0
2025-08-12 00:00:00+00:00,4227.20703125,4634.05517578125,4222.3623046875,4590.9248046875,57237189036,0.0,0.0
2025-08-13 00:00:00+00:00,4590.65771484375,4784.6689453125,4566.23876953125,4756.27587890625,62550014642,0.0,0.0
2025-08-14 00:00:00+00:00,4756.04345703125,4788.5517578125,4461.28173828125,4548.16650390625,75681632806,0.0,0.0
2025-08-15 00:00:00+00:00,4549.07568359375,4667.72998046875,4375.54541015625,4439.98876953125,55445715824,0.0,0.0
2025-08-16 00:00:00+00:00,4439.998046875,4493.1494140625,4379.16455078125,4426.18017578125,26816931514,0.0,0.0
2025-08-17 00:00:00+00:00,4426.259765625,4575.87646484375,4400.71337890625,4473.271484375,31348101438,0.0,0.0
2025-08-19 00:00:00+00:00,4314.744140625,4349.22998046875,4205.82373046875,4205.82373046875,48334913536,0.0,0.0
